timestamp_utc,side,mint,dex,signature,lamports_in,lamports_out,tokens_in,tokens_out,expected_tokens_out,expected_sol_out,shortfall_tokens,shortfall_sol,network_fee_lamports,realized_pnl_sol,notes
2025-12-22T18:48:54.547377388+00:00,SELL,BpC1a5fjYkPPGunBswz764EXdZv48m1NdBgreekzpump,*,4GCkYkeXtq5d9YATey7C5ADV6RWDhgEBceeVV8fxMLhUZFds62RD3SEcycxPour2bx3YHXj7h3gTsb5M11UVUWvL,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T18:48:54.759567367+00:00,SELL,556E4pQJ9sW58dMHVTAYLgRYDKtKoAqtEQKHPewTpump,*,75gMbiCvUXdHNXxPJtkcSuEAWzobCyuMu7Dfh7PRieq7YPJu1pGt3YDrvZjxwVe2Vy8xYowRCejH8oCSPzUM6q9,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T18:49:44.181617761+00:00,SELL,2KuQEqNG58RFgXkoqbpMwuj9RfRkCTvHN9CodY4upump,*,5WNaQgZEyMXxeeXH7Wws7ZxwhMbwGXDugHDuhzBjvSDkY4KNc1JHvjLhFGhLrsNB1hXJXgERox8i1WPzcbqt6Lnv,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:49:44.181608997+00:00,SELL,6kGe5is4qjoHiaRikBT2tFn4dJHqJqhsqTZQdB95Y3vN,*,8ukjTHiX322eWERya6KAuH3KsDQE479NY12B4ws4HpHtEQ52eHgEQ3QW2JPfQ9J2qpfyjp758GQoTfzDeAn1aCy,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:49:44.181649508+00:00,SELL,GPqrk6oFrj5XCNEuajrF8zXsPDy9HteKXiyzSxhFpump,*,4mrDEHoKYcotMXyY525qDqKrENdj1H4gBAUJ5iEPskmoYGNVNzPGHHhTRtjWK9MmZB2db4y7642DpUWBj1pLdmp4,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:49:44.181819454+00:00,SELL,3dtx4JwJ3tjyQnxTjaCU6G3g5VJ6ge7Gm6fU3FXBFLPz,*,2nFav5P3HHfchXKcabVR3UhPWrjXTTQs7FSf1JVpujcbEPKsRJXTQEd9ei7jeeWkA66ihAdzCH5kb46e6goAEhkE,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:49:44.260386836+00:00,SELL,BpC1a5fjYkPPGunBswz764EXdZv48m1NdBgreekzpump,*,23WqN5x8Wpv4S8ye4Lefq2vBPqVvPxXrQtzMeyd4AuxbDxx2d9MjyeeLLi1RxTccwreYwZzAqajVBSRsdoqd8Caq,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:50:31.182360538+00:00,SELL,556E4pQJ9sW58dMHVTAYLgRYDKtKoAqtEQKHPewTpump,*,55vb1Gap4jt9uDV4kBfxow1rdx2E3Zch3uy3eTc3ZAk3bJ8SadSLDd4n13SCUn6eKLoG9AWQdYAMmCCkfBgPqd6H,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:50:31.932663590+00:00,SELL,FjmY29mxdbtQk5C7DTGHHuX1iF4ciTsiJUpUakPxpump,*,qa7GyFEA9bhtYe78fc6F5TrS2L15y9qA3pnMARQq42K8b8piau3Kw82vEstwP6Qevkvmj9anv4YvSoPXrour4jh,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T18:50:33.942194116+00:00,SELL,3HiTSaFjybL68LWNpeuc9un7zoMM6zyCcBPNBajupump,*,2b8DsSa9orXkaRNyCLBC3RCYefw5yf3pqvowZVk1dUZaMUwChcXW2zaGWEN4yab7uc4FoSEnhNArWeWxhC3tV9sA,0,0,118904349274,118904349274,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T21:24:39.691392148+00:00,SELL,xoBd38gC9zRJVHoYg2TcxML8dbQfQP7Tagdb3cmpump,*,AyuFteUUpYVt3XJwMcZ6uWE4qwmhYYu5SymbvTmddy4QaKoWBw6Jaeg4jtH2rwr4ejZAneeYC6iGKdCQZLAhLmn,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:24:40.385487463+00:00,SELL,4SDM6zYvEAkN8prGJcBVuHkuYsnexfasDwDUumpLpump,*,2VgLK1LGzmuWEY4QK7WecYJkvQkRELYuN7wrDoGb9S8iUSWxywLKLEpBJedGkagRoiorJdFRe1npZJ3t5qDfWHiH,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:34:01.327036164+00:00,SELL,DZzJrcjdLMBwkeRdwkaY16z2kCLs4oh433SyunG3HDfk,*,2eLBLDPTtzfFNbPc9gmgDZwEDjeaer6zJBk87vEUMSs1YPuJa77yJvyEhWyBJTq2Y6dFSapdjUSYJtfzbDApH8ut,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:34:53.894509858+00:00,SELL,GpPz9PSZvgAGrLAAmD6Q8Bv3h566UoUgQyfUoSpHtrGa,*,21jokNbMMJGFP8JJZZd63V5WdUGb7AxkHb2beznwvsRacGNwZKMjnRRurP5GZGb1UmfEywUuwzBGajmmiRTDfdoa,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:34:54.037419107+00:00,SELL,FRnLDZbipRr3th8pdugigv9Csxq6LPPC9e7rEHC6pump,*,4WRQkigjaGGnE3V9b12v8FPT3GX5hgaWXVeTzVnq2v9MDe1BeXZJ9FGBqJt8XAWamGHeAqVhehCVikw7FHZTADi3,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:34:54.321137225+00:00,SELL,BboGVjqV4jmy6L2wVCQASh7Po8iZGkQag9HYRjks49JS,*,3GRSsdS2hpxy35gtnjED7TPtHrUjL8u2F7wGFZb12vvHsMypSYZuQ7BRSy7eksKLUZJpNWK9NmarDv8DKzAgAoyd,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:34:54.427932219+00:00,SELL,FXAszYErGw9bPaCfqHSW7EdAMCgETrZzYyfeJU9fCGcJ,*,4BdPrzhu7BkMkEPxUgmR62VJPxtZ1suWmQ1m9fbBmQVQYDBdEh7gRWDvn9UqEfs1WPvzUBJss8wQDY7BwFY8ZbNf,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:34:54.651036448+00:00,SELL,DZzJrcjdLMBwkeRdwkaY16z2kCLs4oh433SyunG3HDfk,*,4Rarj9Ch29gevoMWi1rgPc8uxmYG7KLYDpw1yuEnjuh5n84Jecz8AdDTV2LPKJpYCdbS5moWcuQWG3QR8SY9Pb1r,0,0,35671304782,35671304782,,,0,,0,-0.00105,exit_fraction=0.3
2025-12-22T21:35:43.265812793+00:00,SELL,7Ynk5DRDYE5B2P9CwrdidrV9rrMAtJ87zrT3n3Ghpump,*,R6CYPoKQYV9jVLp6wKvc9h6Kk8jZ1xsdUMTxqqxuebVdGuowvmYDSP1q1gXKQg4mRqEJytNYKzcunweAjyzKsxe,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:35:43.367876217+00:00,SELL,CiwTxRe3x2yNtN8vmRg36Vs9uNKkBur4wNocc16opump,*,3811cGSbjST3VqisJBG7no2RAVwXkAT33mNXfqevT4yos9penHFZsGktS3bYKpYYJzx9JNP2MftPd3898oeEJsLZ,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:35:48.203189274+00:00,SELL,FjXvJMX1FziqUtVHfykVqw2AhhUGxewE7X3mPFtEpump,*,2St1LrZMzE14TJSRodrA5fry91VC6iaAVZpdGettiFMqYzVQE7R7jd3mM5g116XEJBGMWHnTEhtdSU1LmVcR9qox,0,0,169863356106,169863356106,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:36:38.417943713+00:00,SELL,DZzJrcjdLMBwkeRdwkaY16z2kCLs4oh433SyunG3HDfk,*,48ag4k1Hb8J5FvbQCBAYHWCF2Lpr5u8zMngw29AraENksBJqwHQK8quroRzbTg4Nh7foV59N8kkD4mWEEPt4VFtS,0,0,83233044493,83233044493,,,0,,0,-0.00245,exit_fraction=1
2025-12-22T21:37:42.686585329+00:00,SELL,EyfmCiJzdo5HAqqxxCrKqWFFPbSZKczNMnPkYwf1sCwx,*,G2anu1UQcG3NafVvVpeMHmZvfZ52pUMdwSf9dZog1JQturPgQCXDWQWYaJgm9i2HnjBGyrdwqz3v3s2WJDd9drc,0,0,158906378130,158906378130,,,0,,0,-0.005,exit_fraction=1
2025-12-22T21:38:41.515622546+00:00,SELL,8HxxirwLeGvnzVABLHqZ5isQNPpkdCet9Pars52gpump,*,3emeeFmcmvV773kNiiAbkxJZxemYcZeWxcHWuMCDCEPn2fFi8VhuUE2eNPHPL377th9YTrBFL5RU75JJBRCJVdH9,0,0,50625151669,50625151669,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:39:29.424244870+00:00,SELL,HghEXyMFoi8sgtC9WuGgmHLtpm8mU2QWCJygQGRcNcHA,*,5WJxbJNW3FtUbMzT63XKcLxNTCqb5L2LoVXjCqUpRCVFsMznGucYAUevFaPxS6J5hvq9TnQHXsa1tX1HxAtqs4Yk,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:39:33.801838947+00:00,SELL,8HxxirwLeGvnzVABLHqZ5isQNPpkdCet9Pars52gpump,*,8HcVok6GWwo8DGChNuqyCxsUz8h5VJ4qrKYipPwHR2Nud1KsmPewJ9k7etTKvW4ZP7jsYMBZhkR1VkyiMW65Ymd,0,0,118125353897,118125353897,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T21:39:42.302460211+00:00,SELL,DSkDjBvLbqrX3fawoRb43V86ELGQLhBS38NGVtsQ8R2k,*,5hs4hymmv2vXRXAAZqz5XGYD2xTAExQzfm1wjbZbCZed9QAiC86KvYaR2upWCNFVrhoAUJtkqTv9KstkxkA7sUUG,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:40:35.505687479+00:00,SELL,HghEXyMFoi8sgtC9WuGgmHLtpm8mU2QWCJygQGRcNcHA,*,4k1aqEZvQQQgkdvZUFxWHwWdbeGpJiEQfnFz2MF38QNkGx44sAuHttWr97HvssDGeA9sdspZumLQweiMmRUnC74K,0,0,118904349275,118904349275,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T21:40:42.442830391+00:00,SELL,DSkDjBvLbqrX3fawoRb43V86ELGQLhBS38NGVtsQ8R2k,*,5zbdS1vHKET55a3AFVcLKuQVB65B6hqL6zA5VEYoZncofU7HmxMXNuqwAkRyHsYGrjmtA8kZDyzSjn3u3WAsJbor,0,0,118904349275,118904349275,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T21:42:23.819140548+00:00,SELL,2m6VD9SixZvfP6ZUouTMB4QM4UEeYkMFyPhzbFGgpump,*,jcuwKkKbENqfNgoFwd11Zkd8KhuuAvmEbnqwJ9CWtimEQAx1fGANjaFkgv6jhAf5pXYjh4eHZh8aheSKJ6c5NuS,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:42:24.833509153+00:00,SELL,DyrWdncdkFz6VcAbrBoUa1KFmkFSkN2BvNgSZ6dpump,*,5YGH7X2iP2MmSzwuHKVsStjPtY3gCtEcajuvUyE19SWJxSwZa1WgUCjtEv42bEZukRSitD4MjUc3j54eFCmP1qp1,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:42:25.337523229+00:00,SELL,2LvxyqbVhBMGqHjzqJRpv7KkuiQmWT8FgsPg4E17pump,*,2e24dcWshvUm2z6Cqst1WTsLencNqdqyWFoDJbxU8T7S4ECzJDeHMiDQmS6sXuL2cpUeABs6UzoLSa8CEuJemt7k,0,0,50947399300,50947399300,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:43:13.119710062+00:00,SELL,DyrWdncdkFz6VcAbrBoUa1KFmkFSkN2BvNgSZ6dpump,*,5LRWrV81L2PjkdJ24BLPkfr9Tq8fep538ehs7uUXLVWsbNvErZ4nc6gx7JjAHTz9NjeZ2qT2QuocLXeTVHUSU1V8,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:43:13.986301677+00:00,SELL,2LvxyqbVhBMGqHjzqJRpv7KkuiQmWT8FgsPg4E17pump,*,2qHA8rqnhk93XW8x3Mity9rLLoKbiDvqgjtPgHiHFift72nRMXeEi2n7tzTPc5ZLMCzAyzPaEWoYN6Y9FSNsGCMa,0,0,47550906013,47550906013,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:43:14.138046052+00:00,SELL,2m6VD9SixZvfP6ZUouTMB4QM4UEeYkMFyPhzbFGgpump,*,HdocJB3pnPfDE8oQWTwjdJ49BfrEQXwf2doQTnhZUprqnVe14hzcAGy72qQGeGdjDmGZD1kQKNgKAy1cHLP8hW6,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:44:01.036233218+00:00,SELL,2m6VD9SixZvfP6ZUouTMB4QM4UEeYkMFyPhzbFGgpump,*,2FicAnmHJSSWwVQwTs7Q8UoS6WBR5PEwjDT3SKnTmKfy6qPpuQ9FqjF2xgXxqLAZqJGXKZWsNRPs6rFCgoTQSvzH,0,0,71342609566,71342609566,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:44:01.102421351+00:00,SELL,2LvxyqbVhBMGqHjzqJRpv7KkuiQmWT8FgsPg4E17pump,*,4Jb1R9N2EvixPQQnKFkTns3d3dqdt5ZtVTUUhUtYdXsRAF53sN65fYYV6SFZFT7tqtawb3YKMpfZ39JA5fuLP2Uj,0,0,71326359022,71326359022,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:44:01.514540526+00:00,SELL,DyrWdncdkFz6VcAbrBoUa1KFmkFSkN2BvNgSZ6dpump,*,2B4CNLEkLRrMBDmcWhxn6UcT9PQDmuHgYnf4yVbVcxqdTAicKmKbXhLQicnU7yszps1i9Hv3C9quiAYy4nxQBaKt,0,0,71342609566,71342609566,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:45:48.692984391+00:00,SELL,Gr6qWcvQibbemgWvyc2zPSErXCDbCHNr8FH8CPCsfry2,*,2xB5huQGAgRTuLEF3JE1MMEMjjcUgxmmir8sAeVQ12t5abjiYmun5WUvBhPY9Y2AFbhWFDMcUafj4ikCxLLAT4yh,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:46:50.104930538+00:00,SELL,Gr6qWcvQibbemgWvyc2zPSErXCDbCHNr8FH8CPCsfry2,*,3WDQ9caukS5ehi6keSkkyGvp1yGadRGa4jEaQKejr7zsaMd4e6aSURjKHo282JMdYMh8sYuxGkb1tfqcsbG2LFU5,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:47:32.309824392+00:00,SELL,Gr6qWcvQibbemgWvyc2zPSErXCDbCHNr8FH8CPCsfry2,*,4vA7njaksj8xFvxoN2KnN72uod8DG3HrzTQpKULCMu9sJSH84HbuDo81gPNiW9yNmtdLwLC99e9inWHdPxWx99Qd,0,0,71342609566,71342609566,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:49:07.522233261+00:00,SELL,Hph3xC9Nfxs1TFavn5vu3vY1yQGyCckcizF95XjKCm5K,*,4g2KVFD9sTFB7eskqcNJQdSADmAWjwttAqhbYessdrMCkPMJUz2DGe9KmLU6Eo1q6JJMapA7goJx8sZoj1KU5wkT,0,0,50925053967,50925053967,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:49:07.643865345+00:00,SELL,2DiuQrvMXdGDMcJSRv3PkRTAGYZaWBtY8buLYspCpump,*,2vg5DEEkudKX69NvxwmMggCQ95RfHzNbCRN5vBoQa6nr5bHuwzwmcBiuNisUcBYwGs4tQHVzm8x5fnbmNwkvoAQk,0,0,50791667797,50791667797,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:49:07.704465317+00:00,SELL,CTmEhNnwpxTUYwpzyZ1jkJQ7kjVmx7oyqM4NTPMcpump,*,57KyUWRecTjX5hq6artBdpeeSpp7xy8nREFBi67RspgrWSDZzoY32Xq11o8KViuoMpM6Lwezx85csZdnFwmQ4fHm,0,0,50925053965,50925053965,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:49:09.372663673+00:00,SELL,CZF2fsH6esf7sUXQZgx9c3tZXCTNdVZEiJEeHkHKpump,*,ahMhfPpp6Z7GXFxQ4aTVUuCU63RxVcSicJ53FrSkeXAjqfoDRM5niU5opzjawY4eG97BL1LyVowq2wj8EfimyUX,0,0,50959006830,50959006830,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T21:50:00.774401456+00:00,SELL,CZF2fsH6esf7sUXQZgx9c3tZXCTNdVZEiJEeHkHKpump,*,Uu4J5ZbSTrVow3ZHkJAkX7SbrgxrT5j4NAE2Ftq4YGWNMBUuMWerKthmEUQ7ULT9oX5xUh2CoynmC1rHNtvt41r,0,0,47561739708,47561739708,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:50:00.778262838+00:00,SELL,2DiuQrvMXdGDMcJSRv3PkRTAGYZaWBtY8buLYspCpump,*,rvudZFDVKVPgj7ps8omq2Y4MrGahMdGp6G58V7X1suAVNdXz4GQCudWxiVKUiaGVEKj2smqHvx92X3Lye7GcKr2,0,0,47405556611,47405556611,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:50:00.781327531+00:00,SELL,CTmEhNnwpxTUYwpzyZ1jkJQ7kjVmx7oyqM4NTPMcpump,*,2KJ5Sk4Fn4kSped7WceD4Ygem6DnSw9pWjc7XuTjsUhVweXxZv59WkmTJyjD15ufQAo71PPAw5n3ccA2RzzSkZdv,0,0,47530050368,47530050368,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:50:19.774154139+00:00,SELL,Hph3xC9Nfxs1TFavn5vu3vY1yQGyCckcizF95XjKCm5K,*,4HYfupzXLLz8hnPgfRAtn8G4Nx6n1jLqbyYLBTH2EUJEb1EhJnxtntNya9B5k2AGDimUcrBsScsA3NE4chBBjPTX,0,0,47530050369,47530050369,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T21:51:06.676392758+00:00,SELL,CTmEhNnwpxTUYwpzyZ1jkJQ7kjVmx7oyqM4NTPMcpump,*,289evibDLbxtqcFx7VGrC5yf6xMx4m3PhJK3DPxLCUmfyZDmy71yjPLv4jJJBCJHv16p133XgPdGdwpYRZqVKT4b,0,0,20370021588,20370021588,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:51:06.676740831+00:00,SELL,CZF2fsH6esf7sUXQZgx9c3tZXCTNdVZEiJEeHkHKpump,*,3GFyY4n12x9wce84YuyqVtnQduvmzfTdTXHBG7F1g4afasDvpSeXhKWB2pernxqphyxYzuAQrMFHdYpp5ndKGfx9,0,0,20383602733,20383602733,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T21:51:06.676761883+00:00,SELL,2DiuQrvMXdGDMcJSRv3PkRTAGYZaWBtY8buLYspCpump,*,4WpdbLxsGCjFRaQEkVTZB8TshjEdXuubibaqGT2C6qGCDzKwRA3eieZuK44bJp4GKjDKN1BbVGYEdHNH54a9bkbW,0,0,20316667121,20316667121,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T22:16:27.899659361+00:00,SELL,ET8fY7uwCma2Ag4neNRTLAq1YCuQdqRGjJqJVxtPpump,*,3vQRGcGzC6SRuC2ezE2TMhGQXfEzaRRV9HcKJjD3nTt4SrJnPdpSVcVc3tP6fxT4pWUzqv9Mq7CojqjZ1qC4Py8B,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:16:48.727418731+00:00,SELL,CGoW9Gn8kWEospnKZsVqpAD2JznFGx22aiYc2YvJpump,*,4XaiHzGcGixQubppZzHTDhDHowg6idagcbpr5aqDAceq5NocRMmb6bqb3QcAUxtc4iDisbEAAQogD6SBeYEKV4Mr,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:17:08.018084245+00:00,SELL,ET8fY7uwCma2Ag4neNRTLAq1YCuQdqRGjJqJVxtPpump,*,58J1koSDfxxYYxxk3v1M7K7PN7MRzG8kdyYMU99A48Fzm79jgMiryfnLEeYGao4rGAAfagvWytdXw5PV4rhVvXzU,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:17:24.781991309+00:00,SELL,HpKMvH3QxshX3TkuGdZdR7RnQ5LZwtn1PGDFnhJ343uT,*,3JV1uUVhFcu67CdumCFt8ddmE1s3MEwinnBpDvVaAo48QmRhhGqFqoqhodrvG9TUa5Zy8j2FUUGpqo1BpRQJ3nsd,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:17:25.181911262+00:00,SELL,CGoW9Gn8kWEospnKZsVqpAD2JznFGx22aiYc2YvJpump,*,5T9bFPMc43jphN7x6jEcU76ivqLgF44rHtkTW62Ny9UL3HrC2K8NNXRekRfAaChoephBso56jWPmwN83DQVbB441,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:17:40.647491602+00:00,SELL,CGoW9Gn8kWEospnKZsVqpAD2JznFGx22aiYc2YvJpump,*,44fW3rZ7sJcVTahJA4M5SFXTogMAxxBCcJd9qNgd73UMcebTo3negNRkLAtMM1DPam3VddUiVB6Y9nutWo88oVzh,0,0,71342609566,71342609566,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T22:18:01.243875043+00:00,SELL,ET8fY7uwCma2Ag4neNRTLAq1YCuQdqRGjJqJVxtPpump,*,5ewRtByZLvBy5U8tN8nwV6BWubWPKKfjbSPqi3wHtGhH3xm1bYo6UoHKoLHi5AtHoaDdpTByqcfTtSPeNa6UMucU,0,0,71342609566,71342609566,,,0,,0,-0.0021,exit_fraction=1
2025-12-22T22:18:17.336725568+00:00,SELL,HpKMvH3QxshX3TkuGdZdR7RnQ5LZwtn1PGDFnhJ343uT,*,61iZQpqKJpc41Z87yzGc1A4ez3pdJAw5vWuXZjLXEwdNnx6vFBi2gMXD8Uy4dF8M63VxBgNFaHdLQqhnCPpQiNXL,0,0,118904349275,118904349275,,,0,,0,-0.0035,exit_fraction=1
2025-12-22T22:22:26.350645315+00:00,SELL,8YLsWFpXgJoabZiChCnCgpjq4UQ8GLjvNtcsdSQox87e,*,2haE1PWFCx9adASunt7bv9J378887ekJuunPKZsNVekTq6AkkTzgwjddL3MoLyRx9aoJdREyJ1sVaEgQQaE3cs7g,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:42.102235481+00:00,SELL,2GkKrYDuTMvX4Na7HMZHnXFtc2SzfKRxx1krZs7zE2iH,*,4n1m5ztaKJpHiGXrM27r98U8tCBcmjXdJWJCov93GuXHkv32j1MMTCSYDhTZxEo7ADPQ5FfSxZSwp3mCuU8afMr3,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:42.110210674+00:00,SELL,5d8D7tjD43dUXnyruUceRZgZGNyXBJZmnGoqroeUScwd,*,2BD4ruDBMRX9MTomtccSn8Q3aFG9MovsQFgbt88uHbau4ixZHKQESg6pe8iYbcfZUSWN9AF5nsF69iuuoRkKfTLZ,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:43.495133292+00:00,SELL,3KN4q9dFXZ1e4riep2QDxitUYYuFe2QxNLHvwuDcKf5H,*,8RUjypDJoouep4cxKjvE98Pug4TiBBNjRLMAVssgFYJx3cUgA2x2piN69QM5vFdrWVhNpPdpPP1KB7piZWXfEu1,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:58.462443657+00:00,SELL,D83xUHLF355RdTywZbBct9VbNMHDxgyRSeBXFm6s7r8c,*,4bnHNCh8d3Ua9MT8BFbmzz2unKrAJoEUWY7h9xHyvfZjoQkznhxM7qbqz3wvhzENbFTiqUbUSS8TbMRYGY92nHZk,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:58.462484468+00:00,SELL,8YLsWFpXgJoabZiChCnCgpjq4UQ8GLjvNtcsdSQox87e,*,2Ajkobc3jbF9jfbjUMifUfqf16msdCNPLNSsWoR68cRGHHGtJux3R1k3hn4UQoxiS9r3B57NGv5ft83KomJwx87L,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:22:58.462525790+00:00,SELL,EbhLbYB9GWEc4wEyikVf1ke35Gk3c69HSYrzRrYEtrHN,*,2sAE1zDRBpzS3iwAzUs2q9LbwwQ2dfSohMCzKxRbEKiMcLrJbqojhVZpdWVhczWUm12WVPEEharYC4K1eLkQMDWR,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:22:58.576908426+00:00,SELL,5d8D7tjD43dUXnyruUceRZgZGNyXBJZmnGoqroeUScwd,*,5LS9GK9Vt3WXisQGmgCH6txZUStsrRmLHpR4DC8L6Ftw9Jxop818hv2JotoeCGJoWQtjSGsWGUbxfjcAAjZ89n5P,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:23:03.143471161+00:00,SELL,xM4eMPoeNxirftekAcW5tuJrzGLzSfLw5muzWmbnpQC,*,2RtXTiXq4WBKL8JrfhxNw78JFggRUr6XRWXnsREhGCgofh895pHJnuPSuEmMXPHTVbimzqPSpq1rQAuF4uyQhHaY,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:23:21.296673592+00:00,SELL,3KN4q9dFXZ1e4riep2QDxitUYYuFe2QxNLHvwuDcKf5H,*,Q14kGeQgBfTiguE7bg2s6wTgzJYTcUxnTJty4vmbLfytfm8hU1Dbhru6yn2sZgtna9sEXsncFEgkeaa6pEpciBv,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:23:21.296679080+00:00,SELL,867kwEwaG4CoxxNNy6SjZdHUVt7LvvkCPPuqaUfWHsMa,*,4UJjUpxK3U7hEFuime3aCDJ61yvftQ8Z7bLfVNQp6VJXT8iKZCRWM9kimjTZzqfTsbHCMQWdHWtKwdxmVnkcooh3,0,0,50959006831,50959006831,,,0,,0,-0.0015,exit_fraction=0.3
2025-12-22T22:23:21.296793462+00:00,SELL,2GkKrYDuTMvX4Na7HMZHnXFtc2SzfKRxx1krZs7zE2iH,*,LtndgQuhVKMzuTkoYE87jv6XEocGDaHcoAces2ouSuB7eHpobwWsfVtyybXhTdYhjarES1qgZZYZN3kcwyo8UAy,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
2025-12-22T22:23:36.557168510+00:00,SELL,867kwEwaG4CoxxNNy6SjZdHUVt7LvvkCPPuqaUfWHsMa,*,4WbZxpTWNKQjmvQqSWS1tP8YrRQqAH29CS8KgEo7rRMffHPVsW3VWLP29K1Ab4VnTJDqxrJB1FWzJgFbKpBrtrYG,0,0,47561739709,47561739709,,,0,,0,-0.0014000000000000002,exit_fraction=0.4
